"id","userId","nickname","likedCount","content","time"
"849","108941368","藏夜蓝邪","0","封面很酷","15/4/2019 18:33:27"
"850","119230752","POD153","2","最高时有六千多","15/4/2019 18:33:16"
"851","356487995","scp---233","0","那你去出山下面喷啊，这样不就成人身攻击了[哀伤]","15/4/2019 18:31:37"
"852","1411570956","美味的KSCN","1","一级水军别杠了啊，改个头像多听几首歌再来洗吧","15/4/2019 18:30:19"
"853","646889115","Yuhi屿海","0","瞬间三四条被删掉","15/4/2019 18:30:08"
"854","1787275172","x落叶纷飞y","1","个人感觉吧，我觉得每一首都超赞哦","15/4/2019 18:29:56"
"855","646889115","Yuhi屿海","5","所以网易云现在是盯着我删评论吗？","15/4/2019 18:29:51"
"856","101224514","风满洛城柳垂溪","4","佛了抄袭还不能说了不然就是不高尚加油洗","15/4/2019 18:29:34"
"857","321099788","JaimieLee","1","哇~！！ 花粥是唱了还出版了，这不是一个意思的兄弟","15/4/2019 18:29:32"
"858","1787275172","x落叶纷飞y","0","是啊，但要有人来发掘啊","15/4/2019 18:29:06"
"859","646889115","Yuhi屿海","3","什么叫改编，这就是抄袭，这就是侵权。拿别人的作品来请客，踩在别人的利益上，来赚取口碑，赚取钱财。你们喜欢的人果然很独特。","15/4/2019 18:28:41"
"860","1787275172","x落叶纷飞y","0","难道不对吗?请你反驳","15/4/2019 18:28:36"
"861","646889115","Yuhi屿海","1","你这条评论完全扭曲了事实啊。什么叫改编，这就是抄袭，这就是侵权。拿别人的作品来请客，踩在别人的利益上，来赚取口碑，赚取钱财。你们喜欢的人果然很独特。
：网易你要是继续删评论。你将会失去很多忠实的用户","15/4/2019 18:28:30"
"862","1543689763","little雪雪1808","2","昨天早上收到消息说出了新专辑，开始很高兴，于是一首一首的放，你懂那种心情的低落吗？以前觉得她的歌词什么的很随性，是个有个性的人，但是现在感觉她这个连敷衍都算不上了，来自喜欢了两年的真爱粉！！！","15/4/2019 18:28:17"
"863","119230752","POD153","2","没有人举报，没有写“经举报”
仅仅是“已删除”","15/4/2019 18:27:57"
"864","336340119","旧梦柒凉","3","洗地也带着脑子洗吧？","15/4/2019 18:27:32"
"865","336340119","旧梦柒凉","4","把偷换概念换的这么光明正大？滚","15/4/2019 18:27:14"
"866","321099788","JaimieLee","0","哈哈哈脸呢？","15/4/2019 18:26:53"
"867","646889115","Yuhi屿海","0","网易真的很厉害哦。","15/4/2019 18:26:39"
"868","1757338852","叭小咦","10","$39.99美元是268.2489人民币
$49.99美元是335.3279人民币
$99.99美元是670.7229人民币
共1274.2997人民币
假如你们一天一天的在损失这么多钱，你们怎么感想？而且假如你自己写的伴奏/歌曲被人翻唱而且不写你的名字你怎么感想？

转自@是涵涵吖啊

这首调子最大的亮点在调子，歌词嘛，强行押韵，","15/4/2019 18:26:37"
"869","646889115","Yuhi屿海","0","你这条评论完全扭曲了事实啊。什么叫改编，这就是抄袭，这就是侵权。拿别人的作品来请客，踩在别人的利益上，来赚取口碑，赚取钱财。你们喜欢的人果然很独特。","15/4/2019 18:26:15"
"870","380651411","阿克曼-小智","0","改编？？？","15/4/2019 18:26:11"
"871","304937535","Topher-C","1","我自己的作品我宁愿没人知道，但是也不愿意别人抄袭以后成为他的东西。花粥大可联系原创，取得版权，这不是最基本的做法吗？在他人毫不知情的情况下这样做，你再成功，也无法回避抄袭的事实。","15/4/2019 18:26:11"
"872","119230752","POD153","1","就是！！！还真的是","15/4/2019 18:25:52"
"873","646889115","Yuhi屿海","0","快乐永远不是建立在别人的痛苦之上的。","15/4/2019 18:25:30"
"874","133198451","杰伦的歌今天可以听了吗","0","宝贝一开始就在那里 我不懂你为什么要为一个侵权的人说话","15/4/2019 18:24:50"
"875","1787275172","x落叶纷飞y","0","哦？那也是花粥把他在中国更普及的好吧","15/4/2019 18:24:31"
"876","1573870020","叮xiao黑","0","你说了爱迪生的名言就侵权了吗？就像出山改编的就是很赞，大家有得以倾听本就是一种快乐，为什么好多人总要把快乐这个词涂个污七八糟才作罢呢？","15/4/2019 18:23:39"
"877","646889115","Yuhi屿海","8","那些说花粥带火原曲的人简直可笑至极。而且原作品并不是你家某花粥带火的。早在之前就有一个德国人唱火了，在油管上有2000万多的播放谢谢。你不要以为花粥是带火这首曲子的真正的圣人。为什么他们以前没有出问题而在你粥上出问题了呢？","15/4/2019 18:23:31"
"878","646889115","Yuhi屿海","2","我也是被秒删了一条。","15/4/2019 18:23:05"
"879","393243807","--牙仙--","0","你怎么可以颠倒黑白。看我动态，外国大叔欺负中国小姑娘的细节想知道吗？不可以欺负受尽了委屈还选择原谅我们的裁缝大妈噢。","15/4/2019 18:22:56"
"880","1438750889","听听涂","0","花粥说，我取名字时可没想这些多[吐舌]","15/4/2019 18:22:55"
"881","646889115","Yuhi屿海","0","恶臭到没谁","15/4/2019 18:22:31"
"882","321099788","JaimieLee","0","我回复他的评论都被删了　...","15/4/2019 18:22:11"
"883","289859693","温柔撕破花瓣","6","汉化新作加油!","15/4/2019 18:22:11"
"884","646889115","Yuhi屿海","5","请问这样带火有什么意思？而且原作品并不是你家某花粥带火的。早在之前就有一个德国人唱火了，在油管上有2000万多的播放谢谢。你不要以为花粥是带火这首曲子的真正的圣人。为什么他们以前没有出问题而在你粥上出问题了呢？","15/4/2019 18:21:22"
"885","1787275172","x落叶纷飞y","0","我很有兴趣来学习那么请你举例","15/4/2019 18:20:35"
"886","304937535","Topher-C","0","不可否认她这某些歌挺火的，但他抄袭不是事实吗？你的方案被剽窃，虽然被称赞，但老板会认为是你的功劳吗，你的努力有意义吗？一次两次，几次下去，你还有工作的动力吗？","15/4/2019 18:20:34"
"887","542886646","挠痒不爽","0","别人都在黑她，她就赶紧发专辑蹭热度","15/4/2019 18:20:18"
"888","1787275172","x落叶纷飞y","0","但，没有洛阳铲可能一辈子宝物也不会被发掘","15/4/2019 18:19:45"
"889","646889115","Yuhi屿海","1","加油！花粥！你是最棒的盗将","15/4/2019 18:19:42"
"890","321099788","JaimieLee","1","花粥出名不是因为抄袭才出名的吗？　　不就是“裁缝花粥”的头衔吗","15/4/2019 18:19:24"
"891","646889115","Yuhi屿海","2","你难道不知道这样会给原作者造成十分大的损失吗？就是因为有太多你这种思想的人，才会让现在中国版权意识整体这么差。","15/4/2019 18:19:11"
"892","542886646","挠痒不爽","0","热度就是这样来的","15/4/2019 18:19:09"
"893","1787275172","x落叶纷飞y","0","作为一个歌手最大的愿望不就是想让自己的歌出名吗？","15/4/2019 18:18:51"
"894","133198451","杰伦的歌今天可以听了吗","1","洛阳铲挖出来宝贝 不是因为洛阳铲厉害 你懂我意思吗？","15/4/2019 18:18:23"
"895","1787275172","x落叶纷飞y","0","你认为对原曲来说是让原曲碌碌无名好还是把它带火好","15/4/2019 18:18:04"
"896","646889115","Yuhi屿海","0","出名。出名，所以呢？","15/4/2019 18:18:00"
"897","646889115","Yuhi屿海","5","´<_`踩在别人的利益之上赚取口碑","15/4/2019 18:17:38"
"898","133198451","杰伦的歌今天可以听了吗","1","是想把好作品给你们还是想赚钱 你知道？ 你在这儿脑补什么呢弟弟？","15/4/2019 18:17:22"
"899","1552881020","繁星仍冷","3","就一句话，不在你受欢迎的时候跟风说喜欢你，不在你受伤遭受流言蜚语的时候离开，花粥，你要知道一直有很多我们这样默默听你的歌，喜欢着你的人，愿你不要放弃，继续加油","15/4/2019 18:17:09"
"900","563285417","夏目-玲子08","0","顶，兄弟你是真的秀","15/4/2019 18:17:06"
"901","646889115","Yuhi屿海","2","这种人就是不把别人的劳动成果当做事儿。再怎么跟他讲，他只会被蒙蔽着。","15/4/2019 18:16:51"
"902","1787275172","x落叶纷飞y","0","但因为花粥原曲在中国也出名了啊","15/4/2019 18:16:51"
"903","538481088","哥白尼58","0","一天就破一万  6批","15/4/2019 18:16:46"
"904","1357433023","天煞神龙星","2","花粥也只是想把好听的音乐带给大家啊！！！!!!!![大哭][大哭][大哭]","15/4/2019 18:16:41"
"905","646889115","Yuhi屿海","0","也许是人品问题8","15/4/2019 18:16:26"
"906","285746985","杀手三分半钟","0","额......","15/4/2019 18:16:06"
"907","304937535","Topher-C","1","这是一个小问题吗，假如你在工作中，自己做了一个很满意的项目，被自己的同事剽窃，先交给了老板，老板对赞赏他，你会怎么想？你觉得这对吗？换个角度想想。","15/4/2019 18:16:05"
"908","646889115","Yuhi屿海","5","所以一分钟还没到就删了我一条评论吗？","15/4/2019 18:16:04"
"909","646889115","Yuhi屿海","1","真厉害，我刚回了你两条，瞬间就被删了一条。","15/4/2019 18:15:45"
"910","1787275172","x落叶纷飞y","0","我就问问能怎样？","15/4/2019 18:15:28"
"911","646889115","Yuhi屿海","1","他这样侵权，抄袭就没有了她做音乐的音乐态度！真正有才华的人，不会去选择抄袭，去侵权去伤害他人的利益来赚取口碑！","15/4/2019 18:15:04"
"912","393243807","--牙仙--","0","鸡你太美，真的很美。封面脸呢","15/4/2019 18:14:52"
"913","321099788","JaimieLee","3","哇啊~~~~你这话的意思不就是相当于你自己参加国家自然课题的论文没选上，却被张梦洁抄袭拿去当毕业论文发表，明明是自己的东西，就因为她出名所以自己还不能维权一样啊！人红是非多可不是用在抄袭身上的哦","15/4/2019 18:14:44"
"914","646889115","Yuhi屿海","4","小错误？？原作者造成这么大的损失都是拜花粥所赐。","15/4/2019 18:14:24"
"915","304937535","Topher-C","3","如果抄袭的人成功了，原创只能被埋没。放到生活、国家、社会，这只会严重打击那些优秀的原创者，民众形成一种畸形的价值观，认为抄袭就是成功，那多可怕。","15/4/2019 18:13:41"
"916","334729954","Lil_Augus","3","抄袭确实不对，但某些人揪着这个不放是为了显示你有多高尚吗？","15/4/2019 18:13:36"
"917","646889115","Yuhi屿海","11","什么网络暴力？？维权也叫做网络暴力哦。你不知道你家花粥害的的原作者有多惨吗？什么才是真正的暴力呢？？","15/4/2019 18:13:18"
"918","551401361","WIZARDXW","3","抄一碗冷饭[呲牙]","15/4/2019 18:12:43"
"919","646889115","Yuhi屿海","0","加油，盗将们守护好花粥！你美死了！！","15/4/2019 18:12:15"
"920","1787275172","x落叶纷飞y","0","你说的没错，但是为什么要揪着一个小错误一直说呢？花粥也只是想把好听的音乐带给大家啊！！！","15/4/2019 18:11:32"
"921","1677557795","御坂19969号","0","看到头像就是赞","15/4/2019 18:11:16"
"922","646889115","Yuhi屿海","0","有什么态度,赚钱就完事儿了。离人愁不也没下吗","15/4/2019 18:10:53"
"923","44136928","一把扇子","1","真可怕啧啧","15/4/2019 18:10:47"
"924","646889115","Yuhi屿海","0","原创……现在啥都能被称为原创了吗？？","15/4/2019 18:10:22"
"925","1527297949","喜欢我不看","0","就骂了，咋[大哭][大哭][大哭]","15/4/2019 18:10:10"
"926","387149545","只醉心于明月","0","挺不住了，被举报了","15/4/2019 18:09:51"
"927","646889115","Yuhi屿海","0","法盲？？？我感觉花粥和他粉丝一样是版权意识超低？？？","15/4/2019 18:09:29"
"928","509012338","路灯下的一只小蘑菇","0","拿别人的碗，吃自己的饭","15/4/2019 18:08:54"
"929","559246349","呐---今天也是很喜欢你呢","1","问题是他两一起出的歌啊，一个人有版权就不可能下架啊，再说了，我又不是他粉丝，我洗个毛的白，网易这么就没下架不就是默认了这首歌的存在了吗","15/4/2019 18:08:34"
"930","509012338","路灯下的一只小蘑菇","6","继续删评啊","15/4/2019 18:08:06"
"931","529524538","0乱95","6","兄弟 你这样想法很危险 我给你假设下 我觉得你媳妇好看我就可以随便玩吗？大不了一句你媳妇比我的好看？你觉得讲理嘛","15/4/2019 18:07:58"
"932","1527297949","喜欢我不看","1","那来的狗","15/4/2019 18:07:55"
"933","1787275172","x落叶纷飞y","5","能别吵吵吗？好好听歌，网络暴力有意思吗？","15/4/2019 18:07:40"
"934","98657480","downdowns","0","那我又有点想告诉你了。","15/4/2019 18:06:06"
"935","1787275172","x落叶纷飞y","4","个人问题，我认为超棒的啊！","15/4/2019 18:05:52"
"936","1543689763","little雪雪1808","5","感觉越来越不懂花粥这是怎么了，这个专辑我真的是欣赏不来啊，真的是！！！！","15/4/2019 18:05:15"
"937","514727557","星梦随想1804","1","花粥找到组织之后发歌都一波波的了？不习惯！","15/4/2019 18:04:12"
"938","646889115","Yuhi屿海","3","原作者现在没钱打官司了。可能穷的连跨国电话都打不起","15/4/2019 18:03:46"
"939","1787275172","x落叶纷飞y","2","真的是搞不懂某些黑粉，好听不是真理，但原著到底不如现在的好听不是吗？为什么要揪着不放呢？人红是非多！","15/4/2019 18:03:24"
"940","405134383","lllllhhhhhhlllll","1","有意思吗？？一直发","15/4/2019 18:02:34"
"941","1757338852","叭小咦","10","咳咳，其实都是小问题嘛，抄也是要水平的，抄了之后被揭老底证据十足梗着脖子不道歉也是要技术的，完了之后厚着脸皮出了一波水平次了一大截的谁知道是不是原创的专辑也是要勇气的，真的，我特佩服它，66666666

[多多笑哭][多多笑哭]友军","15/4/2019 17:59:18"
"942","376498354","多放香菜蟹蟹","12","好棒！发新专了，加油原创音乐人花粥！你放心抄！我们只管好听就行了，我们永远支持你！[爱心]","15/4/2019 17:59:15"
"943","412455893","八重八尺叶飞彩","0","快了，但，还会继续下去","15/4/2019 17:58:30"
"944","136619774","总之器用貧乏","3","@网易丁磊 在？做音乐是为了灵魂的沟通？","15/4/2019 17:58:29"
"945","1559296312","閽者27","0","音乐这东西确实不分贵贱，但是起码高低得分啊","15/4/2019 17:58:14"
"946","405248442","阿羞鸟","0","对٩(๑^^๑)۶","15/4/2019 17:58:14"
"947","408944905","G941925614","0","好听","15/4/2019 17:57:27"
"948","599492413","TaylorandKaty","0","我只针对出山。","15/4/2019 17:56:14"
"949","335366567","-沙漠之雕","5","删评论警告","15/4/2019 17:55:58"
"950","133198451","杰伦的歌今天可以听了吗","2","丁磊棒棒❤❤❤","15/4/2019 17:55:18"
"951","136619774","总之器用貧乏","0","敌方封锁真滴厉害[强]","15/4/2019 17:54:28"
"952","407311983","七莫_","9","独立音乐人花侵权的汉化歌曲
小相思—— '  
杀死那朵花—— 
去问猫耳朵——小小恋歌
活该——再也不会遇见第二个她
还好有你——   
南来北往——青い宝
出山—— 
大家复制一下吧，可能会被删网易云会删除的一条评论每个人都复制一下\","15/4/2019 17:53:55"
"953","1308586008","侵晓a","1","你左眼还是右眼看见我黑她了？？？发改委都实名调侃花粥了不知道吗没事多看看新闻孤陋寡闻还要别人跟你讲","15/4/2019 17:53:54"
"954","133198451","杰伦的歌今天可以听了吗","2","我评论都没了更不用说赞了","15/4/2019 17:53:15"
"955","133198451","杰伦的歌今天可以听了吗","5","三千六多的热评都被删了","15/4/2019 17:52:46"
"956","58576297","沉迷学习直到秃头","2","还在还在，是不是要被赞过百？","15/4/2019 17:52:05"
"957","1308586008","侵晓a","1","自己问我原作者是谁我现在跟你说了又好像我非得跟你说一样我稀罕吗缺你一个不知道原作者你就以为会少一个知道的吗","15/4/2019 17:52:02"
"958","262853185","你好_一杯咖啡加香菜不要葱花","0","复……复读鸡？","15/4/2019 17:51:25"
"959","303270087","Dzid","4","你们要刷抄袭这个梗，去出山评论里面刷去，在这里刷?丢智商下线还是嫌事情热闹不大?非得在这里刷?还是无脑跟分?我只想好好听个新专辑你们这群人就在这里刷刷刷有用嘛，不知道举报是干嘛是嘛？非的在这里丢人现眼了?","15/4/2019 17:50:32"
"960","2470273","节奏性抖腿梦之队队长","3","这张专，质量很高啊","15/4/2019 17:50:19"
"961","262853185","你好_一杯咖啡加香菜不要葱花","1","友军，挺住！","15/4/2019 17:50:17"
"962","1308586008","侵晓a","1","我跟你怼？是谁先回复我的自己清楚啊，又没人叫你一定要看我的评论，那么多喷花粥的你不说偏偏找我我还说你针对我呢","15/4/2019 17:50:11"
"963","133198451","杰伦的歌今天可以听了吗","0","鸡你太美  ","15/4/2019 17:50:00"
"964","1632480243","君_如故","0","妹妹别回我了，喜欢的话就去舔，和我说什么呢","15/4/2019 17:49:56"
"965","299205100","4维的世界充满可爱","19","有些人说着什么大家都是跟风，大家都是网络暴力的参与者，可是你粥侵权的时候有没有考虑过她何尝不是在对原作者实施一种暴力？租来的版权在网上免费放出的时候有没有想过原作者以此为生？有没有想过这样做是在断人家生活来源？现在有钱了才去买版权，还没有买断，还不道歉，不觉得很不厚道吗？","15/4/2019 17:49:43"
"966","1632480243","君_如故","0","我认为的道德是抄袭的歌手不应该火，就这样","15/4/2019 17:49:24"
"967","1450179977","减肥玥","0","想起她以前和宋冬野一起办演唱会。。。一个抄袭一个吸毒","15/4/2019 17:49:12"
"968","1308586008","侵晓a","1","我恶毒？我抄他的歌还是赚他的钱了我恶毒，你这样是非黑白不分的人更恶毒","15/4/2019 17:48:57"
"969","136619774","总之器用貧乏","0","你好狠毒","15/4/2019 17:48:51"
"970","133198451","杰伦的歌今天可以听了吗","1","2333333  原热评第一3641个赞笑死我了","15/4/2019 17:48:48"
"971","1459396436","求个数学满分改个名","0","借您吉言，又涨了一百万粉，","15/4/2019 17:48:22"
"972","303906142","龟龟真秀","15","你唱歌像蔡徐坤","15/4/2019 17:48:04"
"973","1308586008","侵晓a","0","否认了吗？？你从哪个角度看出我否认花粥女士，我只是希望她能不逃避的出来承认错误不行吗？？？","15/4/2019 17:48:03"
"974","1326679087","李的好姑娘","2","生活就像一个碗，里面装有快乐，悲伤，平静，热闹，顺境，逆境……总是会让你尝个遍，这才是成长，这才是生活教会我们的道理。","15/4/2019 17:47:31"
"975","499160927","老子是抖森女朋友","8","花粥，知名裁缝","15/4/2019 17:47:30"
"976","82603728","井601","14","洗地粉经典语录
1. 酸死了 2.蹭热度难看 3. 我觉得好听就行了 4.艺术没有高低之分 5. 这首歌火起来就说明这是好歌 6. 醒醒吧你模仿花粥再多的歌也火不起来的 7. 花粥已经买了版权还要人家怎么样啊 8. 花粥是自己作曲的，她也买了人家版权就可以自己用，怎么就不是原创啦？9. 你们所有人都在酸","15/4/2019 17:46:54"
"977","1440810267","大行不顾细谨","1","网易早就没态度了","15/4/2019 17:46:41"
"978","264985862","画图的海文","0","有啥用啊，人家该赚钱赚钱，该吃饭吃饭。就知道哔哔。","15/4/2019 17:46:35"
"979","499160927","老子是抖森女朋友","2","那你的意思就是说，不管她抄没抄盗没盗只要不喜欢听不听都无所谓咯？这就是为什么国内的版权问题一直都不能得到根本解决[可爱]","15/4/2019 17:46:14"
"980","1440810267","大行不顾细谨","19","掩护友军守护世界上最好的粥粥，期待汉化新作","15/4/2019 17:45:04"
"981","646889115","Yuhi屿海","1","真的恶心","15/4/2019 17:44:58"
"982","499160927","老子是抖森女朋友","15","加油花粥！你是最棒的！国内外还有那么多曲子没抄，以后也要继续加油！[亲亲]","15/4/2019 17:44:26"
"983","422038605","-草莓有点甜","0","花粥的粉丝一定和她一样喜欢抄袭吧[多多比耶]","15/4/2019 17:42:22"
"984","303344072","响太","5","居然还能发专辑","15/4/2019 17:42:19"
"985","136619774","总之器用貧乏","8","你没事了❤️","15/4/2019 17:41:22"
"986","489292454","Jenners-99","1","没想到也有跟我一样的哈哈哈","15/4/2019 17:40:21"
"987","1566362619","为愚","0","怎么还上升到人身攻击了？怎么，你没听？你没听你评论什么？什么叫高级曲子？人跟人都不一样，喜欢她的歌的人多了去了，还都有错了？","15/4/2019 17:38:57"
"988","133198451","杰伦的歌今天可以听了吗","0","互相撕逼也算是给他增评论","15/4/2019 17:38:33"
"989","1757338852","叭小咦","2","我觉得你这样不错，，[多多笑哭][多多笑哭]","15/4/2019 17:37:55"
"990","84105019","只恋纯音","14","只接受夸赞吗，为什么要躲避，当世人都只能看到繁华盛世时，阴暗角落里传来的是牺牲者的呻吟","15/4/2019 17:37:42"
"991","116291077","Helen-AO","0","学猫叫不好听 完了它有好几亿的播放量。。。 你可以说它幼稚 你也可以说你不喜欢 同时学猫叫也是一首抄袭歌曲 我非常不喜欢这首歌  但是好听是真的 播放量在那里 ？","15/4/2019 17:37:12"
"992","531748880","请叫我安桓君","0","典型的偷换概念，花粥抄袭国外作曲者是事实，你拿“崇洋媚外”来洗白，麻烦你们小号专业点好吗？文化自信不是靠键盘侠敲出来的","15/4/2019 17:36:59"
"993","489292454","Jenners-99","1","你真欠。。。。。赞","15/4/2019 17:36:46"
"994","78942494","不瘦到105绝不改名","0","我的天啊，大哥你没事吗？话太长我就不看了哈","15/4/2019 17:36:16"
"995","478911409","G_arbage_","3","⑧说了，洗白的都是","15/4/2019 17:34:19"
"996","479359371","红焰白雪1","3","头一次见到一张华语专辑有这么多评论","15/4/2019 17:34:13"
"997","1468951979","当我得知我爷爷的名字被占用","3","牛逼。。。黑粉","15/4/2019 17:34:07"
"998","531748880","请叫我安桓君","0","典型的偷换概念，花粥抄袭外国的作曲者，标榜自己原创，她的才华跟不上情怀，又打肿脸充胖子，所以吃相很难看，麻烦你们小号洗白白了能专业点好吗？还“崇洋媚外”……文化自信不是你这样当键盘侠敲出来的！","15/4/2019 17:33:50"
"999","1468951979","当我得知我爷爷的名字被占用","0","？呵？","15/4/2019 17:33:16"
"1000","136619774","总之器用貧乏","0","你来辣～ 还在呢（╹◡╹）","15/4/2019 17:32:39"
"1001","299205100","4维的世界充满可爱","1","抄袭，侵权，并且不承认的“原创歌手”","15/4/2019 17:32:09"
"1002","1451005170","暖暖的布丁","5","不喜欢不听就是了，就知道！","15/4/2019 17:30:34"
"1003","478911409","G_arbage_","6","我看你删评论快还是我评论快嗷，萌","15/4/2019 17:30:16"
"1004","129569525","川味干脆面","4","是啊~稍微有点唱歌基础和乐理基础的人是不会给花粥式这样的廉价原创音乐花钱的，因为不值得，所以花粥一旦选择收费播放盈利就会让自己及别人深刻认识到花粥的受众有多么扎心23333","15/4/2019 17:29:45"
"1005","373130188","踩在苹果上种落叶的鬼才","17","可悲的是，她本人不仅没有悔改，粉丝还一直作出反而是我们大惊小怪的姿态来面对这件事……前几天的视觉中国事件不够作为反面案例吗？中国的版权市场需要创作者，平台和观客共同维护。","15/4/2019 17:29:45"
"1006","373130188","踩在苹果上种落叶的鬼才","38","可悲的是，她本人不仅没有悔改，粉丝还一直作出反而是我们大惊小怪的姿态来面对这件事……前几天的视觉中国事件不够作为反面案例吗？中国的版权市场需要创作者，平台和观客共同维护。而不是一昧的撒泼不讲理或者连诚恳的道歉都没有……","15/4/2019 17:29:02"
"1007","412455893","八重八尺叶飞彩","1","我都怀疑是友军","15/4/2019 17:27:20"
"1008","412455893","八重八尺叶飞彩","0","我都不在意请不要大家再说了，他已经开始自毁长城，何必","15/4/2019 17:27:09"
"1009","129569525","川味干脆面","1","你这见识虽然少但扣帽子的功夫倒依旧保有花粥粉的“风采”呢23333~我寻思自己说错了？国外的歌手不看重自己的曲子在自己国家的成绩和影响而要去在乎国外的热度？这不本末倒置么[大哭]另外这几首国外曲子在这个平台播放量和评论数都已不少，不然也不会被花粥盯上，做出涉嫌侵权抄袭的作品不是么[奸笑]","15/4/2019 17:26:47"
"1010","253959516","啥是gay那噜多","1","几首也行 多了就有点欣赏不来了","15/4/2019 17:26:29"
"1011","393589421","美人赠我糖葫芦","1","姐们儿你猜，我这段日文他用不用网页翻译","15/4/2019 17:26:09"
"1012","373130188","踩在苹果上种落叶的鬼才","0","……很客观的来说，花粥本人我还挺喜欢的，歌曲也很可爱，但是，希望粉丝和黑粉可以理智，不要过于吹捧或掐着一个点过分贬低。有错就改，善莫大焉。但也不能忽视犯的错，要去正面对待并且真正的去反省。最近视觉中国的热搜应该可以当一个反面案例，中国的版权市场需要创作者和观客共同维护。","15/4/2019 17:25:20"
"1013","393589421","美人赠我糖葫芦","0","今日はお前の親父だ明日はお前の親父だ私は毎日あなたのお父さんです。私は悪いお父さんです。教えてくれません。私のせいです。言うことを聞いて、犬小屋に帰りましょう。","15/4/2019 17:25:09"
"1014","1559296312","閽者27","1","懂点乐理的都可以听出来到底是什么水平","15/4/2019 17:23:14"
"1015","264331826","square夜雨","1","呦，我这几个崽儿还跟着我呢","15/4/2019 17:22:06"
"1016","364849396","琉璃琉璃你不开花","0","赞爆你","15/4/2019 17:21:40"
"1017","129569525","川味干脆面","2","她的唱功跟她的吉他功底及音乐水平和作品质量完全成正比，彼此“相辅相成”，远不及为她各种洗地的粉及水军来得努力有效果233333","15/4/2019 17:21:23"
"1018","260307397","宋冬梅a","0","感觉可以的","15/4/2019 17:21:05"
"1019","412455893","八重八尺叶飞彩","1","盗将行","15/4/2019 17:20:37"
"1020","393589421","美人赠我糖葫芦","1","厚葬吧嗷","15/4/2019 17:19:53"
"1021","120995701","WA蜉蝣","3","如果我不喜欢一个歌手，我都不会听的音乐，更不会到人家歌曲下乱评论刷存在感，你不喜欢就不听，没人强迫你听，况且又不会影响你的生活，我觉得换位思考很重要，要互相尊重","15/4/2019 17:19:14"
"1022","577047832","叽叽叽叽叽叽叽歪歪","0","我想说我的名字叫一碗（易婉）","15/4/2019 17:18:24"
"1023","74264988","病人4236","0","怎么啦，我不支持花粥呀，我跟你们是同一阵营的啊。","15/4/2019 17:18:02"
"1024","88323776","-Xandria-","2","还警告，挺厉害的嗷","15/4/2019 17:17:46"
"1025","482925888","纹身大魔王","11","明目张胆的小偷，变成厚颜无耻的强盗，罢了，就这样了","15/4/2019 17:17:10"
"1026","393589421","美人赠我糖葫芦","4","呃小夜雨你是没有现实生活吗  难道脱离了网易云就会爆币？俺们都是闲着无聊了把你拉出来遛遛听听叫罢辽","15/4/2019 17:16:56"
"1027","528547401","林见鹿1706","0","不有跳过吗 ？我多管闲事了 不该吐槽┐(‘～`；)┌","15/4/2019 17:16:45"
"1028","393589421","美人赠我糖葫芦","0","他好傲娇，还赞了我好几条，真是口嫌体正直","15/4/2019 17:15:41"
"1029","468415014","_双叶知秋_","5","无病呻吟","15/4/2019 17:15:19"
"1030","254952555","L_Christy","6","借鉴修改厉害","15/4/2019 17:13:52"
"1031","1623328722","浅若呼呼","8","为什么我觉得网易是友军呢？一直控评什么的最激发正义感了[大哭]好摆出花粥做贼心虚的感觉 滑稽/","15/4/2019 17:13:41"
"1032","272068634","Sifetunder","0","都太无聊了，时间太多了，孜孜不倦的在网络上找存在感","15/4/2019 17:12:14"
"1033","393589421","美人赠我糖葫芦","15","亲亲这里建议大家仔细阅读中华人民共和国各项法律法规 大声朗读并背诵八荣八耻呢，毕竟作弊是不好的，作弊死不认错也是不好的呢","15/4/2019 17:11:55"
"1034","292700682","而月光皎洁我不宜肝肠寸断","4","又能怎样，你大爷还是你大爷。我喜欢就完事了。来新专的，怕不是都是孤儿","15/4/2019 17:10:51"
"1035","346163201","大喜朵er","0","ε=(´ο｀*)))唉","15/4/2019 17:09:42"
"1036","393589421","美人赠我糖葫芦","0","挺住奥我回来辽","15/4/2019 17:07:11"
"1037","393589421","美人赠我糖葫芦","0","兄还在呢","15/4/2019 17:06:59"
"1038","446194993","最苍凉心事无名状","2","看到评论区，我就放心了","15/4/2019 17:06:41"
"1039","393589421","美人赠我糖葫芦","3","友军就剩这一条评论辽","15/4/2019 17:06:17"
"1040","371624790","Rogers1917","0","那不应该怪花粥有错在先吗，怪批评她的人是要怎样……我之前喜欢的一个犯了原则性错误，一大批粉丝心累不爱，转路转黑不就好了","15/4/2019 17:06:14"
"1041","136619774","总之器用貧乏","5","嗷  鸵鸟人自嗨式赏乐","15/4/2019 17:05:09"
"1042","393589421","美人赠我糖葫芦","3","这都是我昨晚发的了","15/4/2019 17:03:56"
"1043","356487995","scp---233","0","你可以看看我的动态，花粥犯的这些错误以及你们的这些言论对我的打击很大，我知道就算你不这样怼了还是会有很多人怼，我怎么说也没用","15/4/2019 17:03:53"
"1044","74264988","病人4236","0","精辟言之有理","15/4/2019 17:03:28"
"1045","1690643513","化月为鸢","1","昨天晚上11点看的讽刺花粥热评，今天一个都没有了，什么垃圾玩意","15/4/2019 17:02:18"
"1046","312398785","WUWUcabb","2","11113评论","15/4/2019 17:00:36"
